id_prodi,kode_prodi,tahun,daya_tampung,peminat,diterima,keketatan
321032,13211032,2023,9,253,9,3.56%
321032,13211032,2024,10,226,10,4.42%
321032,13211032,2025,10,261,10,3.83%
321033,13211033,2021,60,1102,60,5.44%
321033,13211033,2022,60,1006,60,5.96%
321033,13211033,2023,110,1612,110,6.82%
321033,13211033,2024,114,1634,114,6.98%
321033,13211033,2025,114,1787,114,6.38%
321034,13211034,2021,15,125,15,12%
321034,13211034,2022,12,106,12,11.32%
321034,13211034,2023,16,104,16,15.38%
321034,13211034,2024,16,148,16,10.81%
321034,13211034,2025,16,171,16,9.36%
321035,13211035,2021,15,121,15,12.4%
321035,13211035,2022,12,149,12,8.05%
321035,13211035,2023,16,115,16,13.91%
321035,13211035,2024,16,139,16,11.51%
321035,13211035,2025,16,165,16,9.7%
321036,13211036,2021,36,963,36,3.74%
321036,13211036,2022,38,951,38,4%
321036,13211036,2023,66,1415,66,4.66%
321036,13211036,2024,66,1274,66,5.18%
321036,13211036,2025,66,1307,66,5.05%
321037,13211037,2021,14,626,14,2.24%
321037,13211037,2022,20,696,20,2.87%
321037,13211037,2023,36,1160,36,3.1%
321037,13211037,2024,32,1009,32,3.17%
321037,13211037,2025,32,1080,32,2.96%
321038,13211038,2021,16,223,16,7.17%
321038,13211038,2022,16,228,16,7.02%
321038,13211038,2023,16,214,16,7.48%
321038,13211038,2024,16,253,16,6.32%
321038,13211038,2025,16,274,16,5.84%
321039,13211039,2021,14,242,14,5.79%
321039,13211039,2022,26,338,26,7.69%
321039,13211039,2023,36,372,36,9.68%
321039,13211039,2024,45,542,45,8.3%
321039,13211039,2025,38,498,38,7.63%
321040,13211040,2021,18,536,18,3.36%
321040,13211040,2022,18,566,18,3.18%
321040,13211040,2023,12,645,12,1.86%
321040,13211040,2024,12,546,12,2.2%
321040,13211040,2025,12,641,12,1.87%
321041,13211041,2021,16,234,16,6.84%
321041,13211041,2022,16,248,16,6.45%
321041,13211041,2023,16,208,16,7.69%
321041,13211041,2024,16,188,16,8.51%
321041,13211041,2025,16,294,16,5.44%
321042,13211042,2021,16,271,16,5.9%
321042,13211042,2022,16,262,16,6.11%
321042,13211042,2023,16,239,16,6.69%
321042,13211042,2024,16,289,16,5.54%
321042,13211042,2025,16,277,16,5.78%
321043,13211043,2021,12,194,12,6.19%
321043,13211043,2022,8,149,8,5.37%
321043,13211043,2023,16,162,16,9.88%
321043,13211043,2024,14,236,14,5.93%
321043,13211043,2025,16,238,16,6.72%
321044,13211044,2021,24,317,24,7.57%
321044,13211044,2022,24,295,24,8.14%
321044,13211044,2023,39,474,39,8.23%
321044,13211044,2024,39,437,39,8.92%
321044,13211044,2025,42,556,42,7.55%
321045,13211045,2021,18,309,18,5.83%
321045,13211045,2022,26,339,26,7.67%
321045,13211045,2023,36,387,36,9.3%
321045,13211045,2024,42,576,42,7.29%
321045,13211045,2025,38,586,38,6.48%
321046,13211046,2021,12,228,12,5.26%
321046,13211046,2022,26,292,26,8.9%
321046,13211046,2023,36,483,36,7.45%
321046,13211046,2024,45,482,45,9.34%
321046,13211046,2025,38,558,38,6.81%
321047,13211047,2021,36,981,36,3.67%
321047,13211047,2022,36,912,36,3.95%
321047,13211047,2023,71,1600,71,4.44%
321047,13211047,2024,71,1545,71,4.6%
321047,13211047,2025,76,1506,76,5.05%
321048,13211048,2021,40,733,40,5.46%
321048,13211048,2022,40,694,40,5.76%
321048,13211048,2023,63,1324,63,4.76%
321048,13211048,2024,65,1368,65,4.75%
321048,13211048,2025,70,1516,70,4.62%
321049,13211049,2021,11,488,11,2.25%
321049,13211049,2022,12,444,12,2.7%
321049,13211049,2023,12,637,12,1.88%
321049,13211049,2024,12,675,12,1.78%
321049,13211049,2025,12,582,12,2.06%
321050,13211050,2021,9,148,9,6.08%
321050,13211050,2022,9,156,9,5.77%
321050,13211050,2023,16,257,16,6.23%
321050,13211050,2024,16,207,16,7.73%
321050,13211050,2025,16,187,16,8.56%
321051,13211051,2021,15,130,15,11.54%
321051,13211051,2022,12,116,12,10.34%
321051,13211051,2023,16,134,16,11.94%
321051,13211051,2024,16,142,16,11.27%
321051,13211051,2025,16,154,16,10.39%
321052,13211052,2021,15,148,15,10.14%
321052,13211052,2022,12,168,12,7.14%
321052,13211052,2023,16,208,16,7.69%
321052,13211052,2024,16,170,16,9.41%
321052,13211052,2025,16,234,16,6.84%
321053,13211053,2021,15,43,15,34.88%
321053,13211053,2022,12,38,12,31.58%
321053,13211053,2023,16,63,16,25.4%
321053,13211053,2024,16,45,16,35.56%
321053,13211053,2025,16,64,16,25%
321054,13211054,2021,9,189,9,4.76%
321054,13211054,2022,9,172,9,5.23%
321054,13211054,2023,16,296,16,5.41%
321054,13211054,2024,16,291,16,5.5%
321054,13211054,2025,16,357,16,4.48%
321055,13211055,2021,9,128,9,7.03%
321055,13211055,2022,9,146,9,6.16%
321055,13211055,2023,16,138,16,11.59%
321055,13211055,2024,16,196,16,8.16%
321055,13211055,2025,16,364,16,4.4%
321056,13211056,2021,9,157,9,5.73%
321056,13211056,2022,9,154,9,5.84%
321056,13211056,2023,16,265,16,6.04%
321056,13211056,2024,16,257,16,6.23%
321056,13211056,2025,16,272,16,5.88%
321057,13211057,2021,6,86,6,6.98%
321057,13211057,2022,6,85,6,7.06%
321057,13211057,2023,11,90,11,12.22%
321057,13211057,2024,11,110,11,10%
321057,13211057,2025,11,131,11,8.4%
321058,13211058,2021,9,244,9,3.69%
321058,13211058,2022,9,275,9,3.27%
321058,13211058,2023,16,494,16,3.24%
321058,13211058,2024,16,401,16,3.99%
321058,13211058,2025,16,395,16,4.05%
321059,13211059,2021,6,89,6,6.74%
321059,13211059,2022,6,76,6,7.89%
321059,13211059,2023,11,115,11,9.57%
321059,13211059,2024,11,141,11,7.8%
321059,13211059,2025,11,171,11,6.43%
321060,13211060,2021,6,67,6,8.96%
321060,13211060,2022,6,74,6,8.11%
321060,13211060,2023,16,111,16,14.41%
321060,13211060,2024,16,113,16,14.16%
321060,13211060,2025,16,170,16,9.41%
321061,13211061,2021,15,115,15,13.04%
321061,13211061,2022,12,67,12,17.91%
321061,13211061,2023,16,80,16,20%
321061,13211061,2024,16,86,16,18.6%
321061,13211061,2025,16,123,16,13.01%
321062,13211062,2021,6,279,6,2.15%
321062,13211062,2022,6,237,6,2.53%
321062,13211062,2023,11,303,11,3.63%
321062,13211062,2024,11,252,11,4.37%
321062,13211062,2025,11,223,11,4.93%
321063,13211063,2021,10,130,10,7.69%
321063,13211063,2022,10,197,10,5.08%
321063,13211063,2023,12,230,12,5.22%
321063,13211063,2024,12,209,12,5.74%
321063,13211063,2025,12,200,12,6%
321064,13211064,2021,10,137,10,7.3%
321064,13211064,2022,10,187,10,5.35%
321064,13211064,2023,12,287,12,4.18%
321064,13211064,2024,12,232,12,5.17%
321064,13211064,2025,12,194,12,6.19%
321065,13212065,2023,25,257,25,9.73%
321065,13212065,2024,25,430,25,5.81%
321065,13212065,2025,31,422,31,7.35%
321066,13212066,2023,25,80,25,31.25%
321066,13212066,2024,25,280,25,8.93%
321066,13212066,2025,31,391,31,7.93%
321067,13212067,2023,25,179,25,13.97%
321067,13212067,2024,25,276,25,9.06%
321067,13212067,2025,31,513,31,6.04%
321068,13212068,2023,25,118,25,21.19%
321068,13212068,2024,25,334,25,7.49%
321068,13212068,2025,31,515,31,6.02%
321078,13212078,2023,25,261,25,9.58%
321078,13212078,2024,25,537,25,4.66%
321078,13212078,2025,31,497,31,6.24%
321079,13212079,2023,25,207,25,12.08%
321079,13212079,2024,25,614,25,4.07%
321079,13212079,2025,31,679,31,4.57%
321069,13213069,2023,20,147,20,13.61%
321069,13213069,2024,20,230,20,8.7%
321069,13213069,2025,20,263,20,7.6%
321070,13213070,2023,20,139,20,14.39%
321070,13213070,2024,20,188,20,10.64%
321070,13213070,2025,20,275,20,7.27%
321071,13213071,2023,20,111,20,18.02%
321071,13213071,2024,20,154,20,12.99%
321071,13213071,2025,20,271,20,7.38%
321072,13213072,2023,20,100,20,20%
321072,13213072,2024,20,150,20,13.33%
321072,13213072,2025,20,230,20,8.7%
321073,13213073,2023,20,36,20,55.56%
321073,13213073,2024,20,141,20,14.18%
321073,13213073,2025,20,159,20,12.58%
321074,13213074,2023,20,73,20,27.4%
321074,13213074,2024,20,220,20,9.09%
321074,13213074,2025,20,245,20,8.16%
321075,13213075,2023,20,60,20,33.33%
321075,13213075,2024,20,198,20,10.1%
321075,13213075,2025,20,324,20,6.17%
321076,13213076,2023,20,145,20,13.79%
321076,13213076,2024,20,211,20,9.48%
321076,13213076,2025,20,281,20,7.12%
321077,13213077,2023,20,73,20,27.4%
321077,13213077,2024,20,211,20,9.48%
321077,13213077,2025,20,256,20,7.81%
322001,13221001,2021,30,454,30,6.61%
322001,13221001,2022,36,351,36,10.26%
322001,13221001,2023,36,295,36,12.2%
322001,13221001,2024,30,208,30,14.42%
322001,13221001,2025,31,258,31,12.02%
322002,13221002,2021,30,689,30,4.35%
322002,13221002,2022,36,728,36,4.95%
322002,13221002,2023,36,813,36,4.43%
322002,13221002,2024,30,788,30,3.81%
322002,13221002,2025,31,741,31,4.18%
322003,13221003,2021,30,485,30,6.19%
322003,13221003,2022,30,567,30,5.29%
322003,13221003,2023,30,526,30,5.7%
322003,13221003,2024,36,571,36,6.3%
322003,13221003,2025,37,644,37,5.75%
322004,13221004,2021,24,197,24,12.18%
322004,13221004,2022,24,133,24,18.05%
322004,13221004,2023,24,135,24,17.78%
322004,13221004,2024,30,127,30,23.62%
322004,13221004,2025,31,106,31,29.25%
322005,13221005,2021,18,206,18,8.74%
322005,13221005,2022,23,236,23,9.75%
322005,13221005,2023,24,161,24,14.91%
322005,13221005,2024,30,156,30,19.23%
322005,13221005,2025,31,181,31,17.13%
322006,13221006,2021,36,210,36,17.14%
322006,13221006,2022,36,160,36,22.5%
322006,13221006,2023,36,120,36,30%
322006,13221006,2024,30,124,30,24.19%
322006,13221006,2025,37,124,37,29.84%
322007,13221007,2021,24,114,24,21.05%
322007,13221007,2022,24,87,24,27.59%
322007,13221007,2023,24,73,24,32.88%
322007,13221007,2024,24,52,24,46.15%
322007,13221007,2025,28,66,28,42.42%
322008,13221008,2021,32,542,32,5.9%
322008,13221008,2022,33,537,33,6.15%
322008,13221008,2023,33,574,33,5.75%
322008,13221008,2024,36,554,36,6.5%
322008,13221008,2025,37,571,37,6.48%
322009,13221009,2021,32,803,32,3.99%
322009,13221009,2022,33,811,33,4.07%
322009,13221009,2023,33,869,33,3.8%
322009,13221009,2024,30,1016,30,2.95%
322009,13221009,2025,31,891,31,3.48%
322010,13221010,2021,30,892,30,3.36%
322010,13221010,2022,33,893,33,3.7%
322010,13221010,2023,33,824,33,4%
322010,13221010,2024,28,788,28,3.55%
322010,13221010,2025,31,822,31,3.77%
322011,13221011,2021,30,575,30,5.22%
322011,13221011,2022,24,647,24,3.71%
322011,13221011,2023,24,769,24,3.12%
322011,13221011,2024,30,719,30,4.17%
322011,13221011,2025,31,673,31,4.61%
322012,13221012,2021,25,221,25,11.31%
322012,13221012,2022,30,187,30,16.04%
322012,13221012,2023,32,186,32,17.2%
322012,13221012,2024,28,132,28,21.21%
322012,13221012,2025,46,140,46,32.86%
322014,13221014,2021,25,103,25,24.27%
322014,13221014,2022,30,91,30,32.97%
322014,13221014,2023,32,91,32,35.16%
322014,13221014,2024,24,53,24,45.28%
322014,13221014,2025,28,52,28,53.85%
322016,13221016,2021,18,125,18,14.4%
322016,13221016,2022,24,203,24,11.82%
322016,13221016,2023,24,287,24,8.36%
322016,13221016,2024,24,326,24,7.36%
322016,13221016,2025,25,330,25,7.58%
322017,13221017,2021,48,810,48,5.93%
322017,13221017,2022,48,601,48,7.99%
322017,13221017,2023,48,776,48,6.19%
322017,13221017,2024,38,741,38,5.13%
322017,13221017,2025,39,683,39,5.71%
322020,13221020,2021,36,425,36,8.47%
322020,13221020,2022,36,414,36,8.7%
322020,13221020,2023,36,446,36,8.07%
322020,13221020,2024,40,501,40,7.98%
322020,13221020,2025,31,390,31,7.95%
322021,13221021,2021,36,499,36,7.21%
322021,13221021,2022,36,437,36,8.24%
322021,13221021,2023,36,398,36,9.05%
322021,13221021,2024,30,441,30,6.8%
322021,13221021,2025,36,380,36,9.47%
322022,13221022,2021,36,332,36,10.84%
322022,13221022,2022,48,437,48,10.98%
322022,13221022,2023,48,628,48,7.64%
322022,13221022,2024,38,509,38,7.47%
322022,13221022,2025,39,410,39,9.51%
322023,13221023,2021,42,489,42,8.59%
322023,13221023,2022,42,449,42,9.35%
322023,13221023,2023,42,397,42,10.58%
322023,13221023,2024,34,268,34,12.69%
322023,13221023,2025,37,250,37,14.8%
322025,13221025,2021,48,533,48,9.01%
322025,13221025,2022,48,440,48,10.91%
322025,13221025,2023,48,349,48,13.75%
322025,13221025,2024,38,339,38,11.21%
322025,13221025,2025,39,351,39,11.11%
322026,13221026,2021,48,1560,48,3.08%
322026,13221026,2022,48,1115,48,4.3%
322026,13221026,2023,48,1058,48,4.54%
322026,13221026,2024,41,1184,41,3.46%
322026,13221026,2025,46,1053,46,4.37%
322028,13221028,2021,36,303,36,11.88%
322028,13221028,2022,36,313,36,11.5%
322028,13221028,2023,36,328,36,10.98%
322028,13221028,2024,39,262,39,14.89%
322028,13221028,2025,40,225,40,17.78%
322030,13221030,2021,36,432,36,8.33%
322030,13221030,2022,36,363,36,9.92%
322030,13221030,2023,36,348,36,10.34%
322030,13221030,2024,30,354,30,8.47%
322030,13221030,2025,36,278,36,12.95%
322031,13221031,2021,60,1390,60,4.32%
322031,13221031,2022,80,1235,80,6.48%
322031,13221031,2023,60,1037,60,5.79%
322031,13221031,2024,72,1105,72,6.52%
322031,13221031,2025,73,991,73,7.37%
322044,13221044,2021,36,526,36,6.84%
322044,13221044,2022,36,453,36,7.95%
322044,13221044,2023,36,327,36,11.01%
322044,13221044,2024,39,314,39,12.42%
322044,13221044,2025,40,326,40,12.27%
322045,13221045,2021,42,610,42,6.89%
322045,13221045,2022,42,457,42,9.19%
322045,13221045,2023,42,378,42,11.11%
322045,13221045,2024,34,400,34,8.5%
322045,13221045,2025,37,393,37,9.41%
341001,13411001,2021,54,833,56,6.48%
341001,13411001,2022,54,780,69,6.92%
341001,13411001,2023,53,804,58,6.59%
341001,13411001,2024,72,776,79,9.28%
341001,13411001,2025,72,892,82,8.07%
341002,13411002,2021,78,718,87,10.86%
341002,13411002,2022,78,476,85,16.39%
341002,13411002,2023,69,516,74,13.37%
341002,13411002,2024,90,554,99,16.25%
341002,13411002,2025,102,826,107,12.35%
341003,13411003,2021,36,487,43,7.39%
341003,13411003,2022,36,422,42,8.53%
341003,13411003,2023,32,318,35,10.06%
341003,13411003,2024,40,354,44,11.3%
341003,13411003,2025,40,416,44,9.62%
341004,13411004,2021,40,519,44,7.71%
341004,13411004,2022,40,366,45,10.93%
341004,13411004,2023,35,273,39,12.82%
341004,13411004,2024,44,378,51,11.64%
341004,13411004,2025,50,451,61,11.09%
341005,13411005,2021,40,501,42,7.98%
341005,13411005,2022,40,484,48,8.26%
341005,13411005,2023,39,242,43,16.12%
341005,13411005,2024,44,334,52,13.17%
341005,13411005,2025,50,421,58,11.88%
341006,13411006,2021,38,374,41,10.16%
341006,13411006,2022,38,391,47,9.72%
341006,13411006,2023,35,374,39,9.36%
341006,13411006,2024,52,363,60,14.33%
341006,13411006,2025,59,544,69,10.85%
341007,13411007,2021,40,365,47,10.96%
341007,13411007,2022,40,315,45,12.7%
341007,13411007,2023,42,378,46,11.11%
341007,13411007,2024,52,343,57,15.16%
341007,13411007,2025,59,402,69,14.68%
341008,13411008,2021,48,1570,56,3.06%
341008,13411008,2022,48,1386,56,3.46%
341008,13411008,2023,53,1093,56,4.85%
341008,13411008,2024,68,1279,76,5.32%
341008,13411008,2025,68,1364,75,4.99%
341009,13411009,2021,66,609,74,10.84%
341009,13411009,2022,66,743,78,8.88%
341009,13411009,2023,70,681,75,10.28%
341009,13411009,2024,88,703,97,12.52%
341009,13411009,2025,88,691,104,12.74%
341010,13411010,2021,40,424,47,9.43%
341010,13411010,2022,40,422,49,9.48%
341010,13411010,2023,42,336,46,12.5%
341010,13411010,2024,48,361,54,13.3%
341010,13411010,2025,54,487,66,11.09%
341011,13411011,2021,52,803,56,6.48%
341011,13411011,2022,52,727,65,7.15%
341011,13411011,2023,53,873,58,6.07%
341011,13411011,2024,70,809,82,8.65%
341011,13411011,2025,70,1053,78,6.65%
341012,13411012,2021,50,425,58,11.76%
341012,13411012,2022,50,367,63,13.62%
341012,13411012,2023,46,389,52,11.83%
341012,13411012,2024,56,481,61,11.64%
341012,13411012,2025,56,478,66,11.72%
341013,13411013,2021,48,388,54,12.37%
341013,13411013,2022,48,427,58,11.24%
341013,13411013,2023,46,340,52,13.53%
341013,13411013,2024,56,393,62,14.25%
341013,13411013,2025,63,518,72,12.16%
341014,13411014,2021,36,840,46,4.29%
341014,13411014,2022,36,758,50,4.75%
341014,13411014,2023,35,750,41,4.67%
341014,13411014,2024,48,792,55,6.06%
341014,13411014,2025,48,987,61,4.86%
341015,13411015,2021,48,448,54,10.71%
341015,13411015,2022,48,408,55,11.76%
341015,13411015,2023,42,304,46,13.82%
341015,13411015,2024,48,330,55,14.55%
341015,13411015,2025,54,537,60,10.06%
341016,13411016,2021,34,258,36,13.18%
341016,13411016,2022,34,267,40,12.73%
341016,13411016,2023,32,234,35,13.68%
341016,13411016,2024,40,223,44,17.94%
341016,13411016,2025,50,321,56,15.58%
341017,13411017,2021,50,509,55,9.82%
341017,13411017,2022,50,542,56,9.23%
341017,13411017,2023,44,538,48,8.18%
341017,13411017,2024,52,593,56,8.77%
341017,13411017,2025,52,881,54,5.9%
341018,13411018,2021,54,773,65,6.99%
341018,13411018,2022,54,820,63,6.59%
341018,13411018,2023,46,989,50,4.65%
341018,13411018,2024,52,1129,60,4.61%
341018,13411018,2025,52,1279,61,4.07%
341019,13411019,2021,60,282,67,21.28%
341019,13411019,2022,60,412,71,14.56%
341019,13411019,2023,53,365,59,14.52%
341019,13411019,2024,64,275,69,23.27%
341019,13411019,2025,72,505,84,14.26%
341020,13411020,2021,40,269,45,14.87%
341020,13411020,2022,40,287,49,13.94%
341020,13411020,2023,35,201,39,17.41%
341020,13411020,2024,48,213,53,22.54%
341020,13411020,2025,54,319,65,16.93%
341021,13411021,2021,40,895,48,4.47%
341021,13411021,2022,40,741,47,5.4%
341021,13411021,2023,32,555,36,5.77%
341021,13411021,2024,40,621,46,6.44%
341021,13411021,2025,40,744,46,5.38%
341022,13411022,2021,48,291,54,16.49%
341022,13411022,2022,48,309,50,15.53%
341022,13411022,2023,42,238,46,17.65%
341022,13411022,2024,48,195,51,24.62%
341022,13411022,2025,54,259,63,20.85%
341023,13411023,2021,36,448,41,8.04%
341023,13411023,2022,36,486,47,7.41%
341023,13411023,2023,35,435,39,8.05%
341023,13411023,2024,52,512,57,10.16%
341023,13411023,2025,52,690,63,7.54%
341024,13411024,2021,52,1767,59,2.94%
341024,13411024,2022,52,1524,70,3.41%
341024,13411024,2023,53,1519,57,3.49%
341024,13411024,2024,72,1725,76,4.17%
341024,13411024,2025,60,1399,67,4.29%
341025,13411025,2021,38,1242,47,3.06%
341025,13411025,2022,38,1042,45,3.65%
341025,13411025,2023,35,1215,40,2.88%
341025,13411025,2024,40,1087,50,3.68%
341025,13411025,2025,40,1170,52,3.42%
341026,13411026,2021,34,491,38,6.92%
341026,13411026,2022,34,412,42,8.25%
341026,13411026,2023,35,385,39,9.09%
341026,13411026,2024,52,464,59,11.21%
341026,13411026,2025,52,531,61,9.79%
341027,13411027,2021,34,265,39,12.83%
341027,13411027,2022,34,288,39,11.81%
341027,13411027,2023,30,245,34,12.24%
341027,13411027,2024,34,175,39,19.43%
341027,13411027,2025,41,402,49,10.2%
341028,13411028,2021,38,236,43,16.1%
341028,13411028,2022,38,278,44,13.67%
341028,13411028,2023,34,188,37,18.09%
341028,13411028,2024,40,202,44,19.8%
341028,13411028,2025,45,358,47,12.57%
341029,13411029,2021,38,225,44,16.89%
341029,13411029,2022,38,255,45,14.9%
341029,13411029,2023,34,223,37,15.25%
341029,13411029,2024,40,179,46,22.35%
341029,13411029,2025,45,264,53,17.05%
341030,13411030,2021,38,208,44,18.27%
341030,13411030,2022,38,277,43,13.72%
341030,13411030,2023,34,191,37,17.8%
341030,13411030,2024,40,234,45,17.09%
341030,13411030,2025,45,238,53,18.91%
341031,13411031,2021,38,187,41,20.32%
341031,13411031,2022,38,218,42,17.43%
341031,13411031,2023,34,194,38,17.53%
341031,13411031,2024,40,164,46,24.39%
341031,13411031,2025,54,229,64,23.58%
341032,13411032,2021,40,287,45,13.94%
341032,13411032,2022,40,227,48,17.62%
341032,13411032,2023,35,254,39,13.78%
341032,13411032,2024,44,235,49,18.72%
341032,13411032,2025,50,338,59,14.79%
341033,13411033,2021,40,297,45,13.47%
341033,13411033,2022,40,378,48,10.58%
341033,13411033,2023,35,310,40,11.29%
341033,13411033,2024,40,285,47,14.04%
341033,13411033,2025,45,341,49,13.2%
341034,13411034,2021,32,376,40,8.51%
341034,13411034,2022,32,384,43,8.33%
341034,13411034,2023,32,333,37,9.61%
341034,13411034,2024,40,304,46,13.16%
341034,13411034,2025,45,390,54,11.54%
341035,13411035,2021,40,223,43,17.94%
341035,13411035,2022,40,236,48,16.95%
341035,13411035,2023,42,187,46,22.46%
341035,13411035,2024,48,172,55,27.91%
341035,13411035,2025,54,264,63,20.45%
341036,13411036,2021,36,466,42,7.73%
341036,13411036,2022,36,424,44,8.49%
341036,13411036,2023,39,364,43,10.71%
341036,13411036,2024,48,397,58,12.09%
341036,13411036,2025,48,474,54,10.13%
341037,13411037,2021,66,1079,74,6.12%
341037,13411037,2022,66,987,90,6.69%
341037,13411037,2023,70,847,78,8.26%
341037,13411037,2024,92,1103,96,8.34%
341037,13411037,2025,92,1140,108,8.07%
341038,13411038,2021,32,208,38,15.38%
341038,13411038,2022,32,255,38,12.55%
341038,13411038,2023,32,237,35,13.5%
341038,13411038,2024,40,214,45,18.69%
341038,13411038,2025,45,305,52,14.75%
341039,13411039,2021,28,462,35,6.06%
341039,13411039,2022,28,529,34,5.29%
341039,13411039,2023,25,505,28,4.95%
341039,13411039,2024,32,499,39,6.41%
341039,13411039,2025,32,591,43,5.41%
341063,13411063,2024,10,789,14,1.27%
341063,13411063,2025,10,716,12,1.4%
341064,13411064,2024,20,313,26,6.39%
341064,13411064,2025,20,444,24,4.5%
341070,13411070,2024,16,46,18,34.78%
341070,13411070,2025,18,297,21,6.06%
341071,13411071,2025,10,182,23,5.49%
341072,13411072,2025,28,619,32,4.52%
341042,13412042,2023,84,845,92,9.94%
341042,13412042,2024,112,1078,121,10.39%
341042,13412042,2025,112,1377,134,8.13%
341043,13412043,2023,21,109,24,19.27%
